Field Type,ID,Field Name,Original Text,Translated Text
DictKey_subtitle_,298,DictKey_subtitle_298,"PLAYER: Show of force, my friend, show of force. We're going to go down there, show them we're here, we're going to try and boost the morale of people on our side.",玩家：展示武力，朋友，展示武力。我们要下去，向他们展示我们的存在，试图提升我方人员的士气。
DictKey_subtitle_,300,DictKey_subtitle_300,WINGMAN (SIX-PACK): And if the enemy is still down there? You know we don’t have ammo loaded.,僚机（SIX-PACK）：如果敌人没离开，依旧在下面呢？你知道我们根本没装弹药。
DictKey_subtitle_,302,DictKey_subtitle_302,"PLAYER: Well, in that case we'll have to improvise.",玩家：嗯，那种情况下我们就得随机应变了。
DictKey_subtitle_,304,DictKey_subtitle_304,"WINGMAN (SIX-PACK): Well, we can always drop our travel pods on them.. I bet you have some heavy stuff in yours. Oh wait, shit. Forgot there is no explosive cord and you can't dump them.",僚机（SIX-PACK）：嗯，我们可以把旅行吊舱扔他们身上……我猜你那里面肯定有些很重的东西。哦，等等，不对。行李吊舱没有爆破索，是丢不掉的。
DictKey_subtitle_,306,DictKey_subtitle_306,PLAYER: Just keep your head on a swivel.,玩家：保持警惕就好。
DictKey_subtitle_,308,DictKey_subtitle_308,,
DictKey_subtitle_,310,DictKey_subtitle_310,,
DictKey_subtitle_,312,DictKey_subtitle_312,"PLAYER: Overlord, Overlord, Dodge 1-1, we're visual on explosions north of our position, please advise.",玩家：Overlord，Overlord，这里是Dodge 1-1，我们看到在我们位置北边有爆炸，请指示。
DictKey_subtitle_,314,DictKey_subtitle_314,"OVERLORD: Dodge 1-1, Overlord, copy, standby words.",OVERLORD：Dodge 1-1，这里是Overlord，收到，稍等指示。
DictKey_subtitle_,316,DictKey_subtitle_316,"PLAYER: Dodge 1-1, standing by.",玩家：Dodge 1-1，等待中。
DictKey_subtitle_,318,DictKey_subtitle_318,"OVERLORD: Dodge 1-1, the Georgians have confirmed explosions in Savamichavo village, grid 37 T GG 340 792. Your orders are to proceed to that location and assume orbit at 7 000 feet MSL, standby for tasking.",OVERLORD：Dodge 1-1，格鲁吉亚方面确认在Savamichavo村发生爆炸，坐标37 T GG 340 792。命令你前往该位置，在7000英尺海平面高度盘旋，等待任务指示。
DictKey_subtitle_,320,DictKey_subtitle_320,"PLAYER: Overlord, Dodge 1-1 copies all, proceed to S-Town, 37 T GG 340 792, orbit at 7000 feet MSL.",玩家：Overlord，Dodge 1-1收到，前往S村，坐标37 T GG 340 792，在7000英尺海平面高度盘旋。
DictKey_subtitle_,336,DictKey_subtitle_336,"DODGE 2-1 (LOTUS): Dodge 2 flight is over the runway, there's quite a welcome party down there!",DODGE 2-1（LOTUS）：Dodge 2编队飞越跑道上空，下面有个很热闹的欢迎派对欸！
DictKey_subtitle_,338,DictKey_subtitle_338,"DODGE 2-1 (LOTUS): Dodge 2-1, extending west and preparing to land",DODGE 2-1（LOTUS）：Dodge 2-1，向西延伸，准备降落。
DictKey_subtitle_,340,DictKey_subtitle_340,DODGE 2-1 (LOTUS): Dodge 2-1 is on final.,DODGE 2-1（LOTUS）：Dodge 2-1，最终进近。
DictKey_subtitle_,342,DictKey_subtitle_342,"DODGE 3-1 (GHOST): Dodge 3-1 , we're over the runway.",DODGE 3-1（GHOST）：Dodge 3-1，我们飞越跑道上空。
DictKey_subtitle_,344,DictKey_subtitle_344,"DODGE 3-1 (GHOST): Dodge 3-1 , pushing west, preparing to land.",DODGE 3-1（GHOST）：Dodge 3-1，向西推进，准备降落。
DictKey_subtitle_,346,DictKey_subtitle_346,"DODGE 3-1 (GHOST): And Dodge 3-1, we're on final.",DODGE 3-1（GHOST）：Dodge 3-1，我们进入最终进近了。
DictKey_subtitle_,366,DictKey_subtitle_366,"WINGMAN (SIX-PACK): Shit, look at that... they decimated at least two buildings.",僚机（SIX-PACK）：卧槽，看那里……他们至少摧毁了两栋建筑。
DictKey_subtitle_,368,DictKey_subtitle_368,"PLAYER: Yeah, looks nasty. Keep your eyes open.",玩家：是啊，看起来很糟。保持警惕。
DictKey_subtitle_,370,DictKey_subtitle_370,"WINGMAN (SIX-PACK): One, break, SAM launch!!!!",僚机（SIX-PACK）：一号，规避，防空导弹发射！！
DictKey_subtitle_,372,DictKey_subtitle_372,"WINGMAN (SIX-PACK): Jink, jink, jink, another one!!!",僚机（SIX-PACK）：规避，规避，规避，又来一枚！！
DictKey_subtitle_,374,DictKey_subtitle_374,"WINGMAN (SIX-PACK): Holy hell, that was close!!",僚机（SIX-PACK）：我去，刚才好险！！
DictKey_subtitle_,376,DictKey_subtitle_376,"WINGMAN (SIX-PACK): Two, tally. Military jeep, heading east from the rubble, saw one of the shooters going into it earlier.",僚机（SIX-PACK）：二号，目视目标。军用吉普车，从废墟向东行驶，之前看到一名射手进入车内。
DictKey_subtitle_,378,DictKey_subtitle_378,"PLAYER: Two, Lead. Are you sure these are valid targets?",玩家：二号，领队呼叫。你确定它是有效目标吗？
DictKey_subtitle_,380,DictKey_subtitle_380,DODGE 1-2 (SIX-PACK): Affirm. That jeep started off exactly where the shots came from and I saw one of them carrying a metal tube. It's definitely them.,DODGE 1-2（SIX-PACK）：确认。那辆吉普车正是从开火的位置出发的，我看到其中一个人拿着金属的管状物体。绝对是他们。
DictKey_subtitle_,382,DictKey_subtitle_382,"PLAYER: Two, what do you think?",玩家：二号，你怎么想？
DictKey_subtitle_,384,DictKey_subtitle_384,DODGE 1-2 (SIX-PACK): I think they they have more of the explosives onboard and kill even more people. I think Ford should roll in and turn them into raw food.,DODGE 1-2（SIX-PACK）：我认为他们车上可能还有更多爆炸物，会杀死更多人。我觉得Ford应该出击，把他们炸成废铁。
DictKey_subtitle_,386,DictKey_subtitle_386,"WINGMAN (SIX-PACK): OK. That was rather... unnerving. Hey, I thought we be the ones setting the pace. That was definitely a trap - either they knew we go out to scope it out or they just wanted to boost the morale. Either way, we fell right into it.",僚机（SIX-PACK）：好的。刚才真是……让人后怕。嘿，我还以为我们才是掌控局面的一方。那绝对是个陷阱——要么他们知道我们会出去侦察，要么他们只是想挑衅我们来提升士气。但不管怎样，我们正中下怀。
DictKey_subtitle_,388,DictKey_subtitle_388,"PLAYER: So it seems. Remember, it's easier for them to choose the time and the place of the battle with all the publicity around our arrival. For now. Once we settle and start hitting back, they'll be on the run.",玩家：看来是这样。你要知道，由于我们到来的消息早就满天飞了，他们总能更方便的选择战斗的时间和地点。目前就是这样。不过一旦我们安顿下来并开始反击，他们就会逃跑。
DictKey_subtitle_,390,DictKey_subtitle_390,WINGMAN (SIX-PACK): Can't wait. They shot a missile at me. Now it's personal.,僚机（SIX-PACK）：等不及了。他们向我发射了导弹。现在是私人恩怨了。
DictKey_subtitle_,392,DictKey_subtitle_392,"PLAYER: Yeah, my feelings exactly. Let's get to Kobuleti and land, I have a feeling that we'll need to arrange special escort for our supplies and ground troops arriving by sea tomorrow.",玩家：是啊，我也是这么想的。我们去科布列季降落，我觉得我们需要为明天海上抵达的补给和地面部队安排特别护航。
DictKey_subtitle_,394,DictKey_subtitle_394,WINGMAN (SIX-PACK): Gotcha. I'm right behind you.,僚机（SIX-PACK）：明白。我就在你后面。
DictKey_subtitle_,396,DictKey_subtitle_396,"OVERLORD: Dodge 1-1, this is Overlord Actual. Georgians have just launched two Hinds from Sukhumi, calsign Ford 01, they are ready to support you, frequency 144.5 Alpha Mike.",OVERLORD：Dodge 1-1，这里是Overlord本部。格鲁吉亚刚从Sukhumi起飞了两架雌鹿（Mi-24武装直升机），呼号Ford 01，他们准备支援你，频率144.5 AM。
DictKey_subtitle_,398,DictKey_subtitle_398,"PLAYER: And Overlord, Dodge 1-1 copies, push 144.5, contact Ford 1-1, pushing now. Two, push 144.5.",玩家：Overlord，Dodge 1-1收到，切换到144.5，与Ford 1-1联系，正在切换。二号，切换到144.5。
DictKey_subtitle_,400,DictKey_subtitle_400,"PLAYER: Overlord, Dodge 1-1, be advised, we've been fired at by MANPADS, we're bulls 352 for 23, we're egressing back to the IP.",玩家：Overlord，Dodge 1-1，请注意，我们遭到便携式防空导弹（MANPAD）攻击，位置靶眼352方向23海里，正在撤回至初始点。
DictKey_subtitle_,402,DictKey_subtitle_402,"OVERLORD: Dodge 1-1, Overlord, status report.",OVERLORD：Dodge 1-1，这里是Overlord，报告状态。
DictKey_subtitle_,404,DictKey_subtitle_404,PLAYER: Dodge flight is mission capable.,玩家：Dodge编队仍然具备任务执行能力。
DictKey_subtitle_,406,DictKey_subtitle_406,"OVERLORD: Dodge 1-1, Overlord, are you tally on the shooters?",OVERLORD：Dodge 1-1，这里是Overlord，你能确认射手位置吗？
DictKey_subtitle_,408,DictKey_subtitle_408,"PLAYER: And Overlord, Dodge 1-1, negative, we didn't get good visuals on where the shots came from.",玩家：Overlord，Dodge 1-1，否定，我们在导弹来袭方向上没有清晰目视。
DictKey_subtitle_,410,DictKey_subtitle_410,"PLAYER: And Overlord, Dodge 1-1, update. Tally vehicle departing the scene with shooters inside.",玩家：Overlord，Dodge 1-1，更新。发现载有射手的车辆离开现场。
DictKey_subtitle_,412,DictKey_subtitle_412,"OVERLORD: Dodge 1-1, Overlord, confirm that your target is hostile.",OVERLORD：Dodge 1-1，这里是Overlord，确认目标是敌对的。
DictKey_subtitle_,414,DictKey_subtitle_414,"PLAYER: And Overlord, Dodge 1-1, wait one.",玩家：Overlord，Dodge 1-1，请稍等。
DictKey_subtitle_,416,DictKey_subtitle_416,"PLAYER: Overlord, Dodge 1-1 confirms, we have a single vehicle, carrying two enemy soldiers with MANPADS. Standing by for orders.",玩家：Overlord，Dodge 1-1确认，我们有一辆载有两名携带便携式防空导弹（MANPAD）的敌军士兵的车辆。等待指令。
DictKey_subtitle_,418,DictKey_subtitle_418,"OVERLORD: Dodge 1-1, standby one.",OVERLORD：Dodge 1-1，请稍等。
DictKey_subtitle_,420,DictKey_subtitle_420,"OVERLORD: Dodge 1-1, this is Overlord Actual. I need you to follow the vehicle, the Georgians will deal with the situation.",OVERLORD：Dodge 1-1，这里是Overlord本部。我需要你跟踪该车辆，格鲁吉亚部队会处理这个情况。
DictKey_subtitle_,422,DictKey_subtitle_422,"PLAYER: And Overlord, Dodge 1-1, our recommendation is to engage the vehicle.",玩家：Overlord，Dodge 1-1，我们建议对该车辆进行攻击。
DictKey_subtitle_,424,DictKey_subtitle_424,"PLAYER: And Overlord, Dodge 1-1, our recommendation would be to go ahead and try to detain them.",玩家：Overlord，Dodge 1-1，我们建议尝试拘留他们。
DictKey_subtitle_,426,DictKey_subtitle_426,"OVERLORD: Dodge 1-1, follow the vehicle until relieved by Ford 1-1",OVERLORD：Dodge 1-1，跟踪该车辆，直到Ford 1-1接替。
DictKey_subtitle_,428,DictKey_subtitle_428,"OVERLORD: Dodge 1-1, this is Overlord Actual. Georgian police failed to take the suspects alive and lost two officers in a shootout. I thought you'd want to know that. Land in Kobuleti and report in for debriefing. Overlord out.",OVERLORD：Dodge 1-1，这里是Overlord本部。格鲁吉亚警方未能活捉嫌疑人，并在交火中损失了两名警官。我想你需要知道这个消息。在Kobuleti降落，随后进行任务讲评。Overlord完毕。
DictKey_subtitle_,443,DictKey_subtitle_443,"FORD 1-1: Dodge 1-1, Ford 1-1, we’re on our way to your location, visual on smoke, request sitrep.",FORD 1-1：Dodge 1-1，这里是Ford 1-1，我们正在前往你的位置，看到烟雾，请报告情况。
DictKey_subtitle_,445,DictKey_subtitle_445,"PLAYER: Ford 1-1, Dodge 1-1, we have eyes on a green UAZ carrying two tangos, moving east.",玩家：Ford 1-1，这里是Dodge 1-1，我们发现一辆绿色UAZ，载有两名敌人，正向东移动。
DictKey_subtitle_,447,DictKey_subtitle_447,"FORD 1-1: Ford 1 copies, searching for target, standby.",FORD 1-1：Ford 1收到，正在搜索目标，请稍等。
DictKey_subtitle_,449,DictKey_subtitle_449,"FORD 1-1: Dodge 1-1, Ford 1-1. We are engaging target, in hot from the north.",FORD 1-1：Dodge 1-1，这里是Ford 1-1。我们正在攻击目标，从北方进入。
DictKey_subtitle_,451,DictKey_subtitle_451,"FORD 1-1: Ford 1-1, missile away.",FORD 1-1：Ford 1-1，导弹已发射。
DictKey_subtitle_,453,DictKey_subtitle_453,"FORD 1-1: This is Ford 1-1, target destroyed.",FORD 1-1：这里是Ford 1-1，目标已摧毁。
DictKey_subtitle_,455,DictKey_subtitle_455,"FORD 1-1: Dodge 1-1, Ford 1-1. We've received orders to hold fire and shadow the target. We will take it from here.",FORD 1-1：Dodge 1-1，这里是Ford 1-1。我们接到命令禁止开火并跟踪目标。接下来交给我们。
DictKey_subtitle_,459,DictKey_subtitle_459,"PLAYER: Dodge 1-1 copies, we're RTB at this time.",玩家：Dodge 1-1收到，我们正在返航。
DictKey_subtitle_,492,DictKey_subtitle_492,"PLAYER: Dodge 1-1 copies, we're RTB at this time.",玩家：Dodge 1-1收到，我们正在返航。
DictKey_subtitle_,495,DictKey_subtitle_495,"DODGE 1-2 (SIX-PACK): One, two, have you seen those secondaries? Looks that I was right!",DODGE 1-2（SIX-PACK）：一号，二号呼叫，你看到那些二次爆炸了吗？看来我说对了！
DictKey_subtitle_,497,DictKey_subtitle_497,"PLAYER: Yeah, affirmative. Alright, let's RTB.",玩家：是的，确认。好了，我们返航吧。
DictKey_subtitle_,1207,DictKey_subtitle_1207,"OVERLORD: Dodge 1-1, this is Overlord Actual. Georgian side decided to try and apprehend the suspects rather than attacking them. They failed and lost two officers in a shootout. I thought you'd want to know that. Land in Kobuleti and report in for debriefing. Overlord out.",OVERLORD：Dodge 1-1，这里是Overlord本部。格鲁吉亚方面决定尝试拘留嫌疑人而不是攻击他们。他们失败了，且在交火中两名警官牺牲了。我想你需要知道这个消息。在Kobuleti降落，随后进行任务讲评。Overlord完毕。
