Field Type,ID,Field Name,Original Text,Translated Text
DictKey_ActionText_,2671,DictKey_ActionText_2671,jkk,jkk
DictKey_ActionText_,2672,DictKey_ActionText_2672,jkk,jkk
DictKey_ActionText_,2673,DictKey_ActionText_2673,jkk,jkk
DictKey_ActionText_,2674,DictKey_ActionText_2674,jkk,jkk
DictKey_ActionText_,2675,DictKey_ActionText_2675,,
DictKey_ActionText_,2676,DictKey_ActionText_2676,jkk,jkk
DictKey_ActionText_,2677,DictKey_ActionText_2677,"You have a new conversation option available.\
\
Access through the F10 menu if you wish.\
\
Make sure your UHF radio is set to hear your flight.","你有一个新的对话选项可用。\
\
如果需要，通过F10菜单访问。\
\
确保你的UHF无线电设置为可以听到你的编队。"
DictKey_ActionText_,2680,DictKey_ActionText_2680,jkk,jkk
DictKey_ActionText_,2709,DictKey_ActionText_2709,,
DictKey_ActionText_,2715,DictKey_ActionText_2715,,
DictKey_ActionText_,2721,DictKey_ActionText_2721,,
DictKey_ActionText_,2776,DictKey_ActionText_2776,Make sure the UHF radio is set to 260 (channel 2).\,确保UHF无线电设置为260（频道2）。
DictKey_ActionText_,2783,DictKey_ActionText_2783,,
DictKey_ActionText_,2784,DictKey_ActionText_2784,,
DictKey_ActionText_,2785,DictKey_ActionText_2785,,
DictKey_ActionText_,2786,DictKey_ActionText_2786,,
DictKey_ActionText_,2795,DictKey_ActionText_2795,,
DictKey_ActionText_,2823,DictKey_ActionText_2823,"Contact the tower to request landing, make sure the VHF AM radio is set to the correct frequency.",联系塔台请求降落，确保VHF AM无线电设置为正确的频率。
DictKey_ActionText_,2826,DictKey_ActionText_2826,"Contact the tower to request landing, make sure the VHF AM radio is set to the correct frequency.",联系塔台请求降落，确保VHF AM无线电设置为正确的频率。
DictKey_descriptionBlueTask_,3,DictKey_descriptionBlueTask_3,"Lt. Hill is tasked with leading a two ship to the island of Abu Musa and neutralising the recently deployed mobile SA-15 and a pair of currently grounded Mig-21 interceptors.\
\
*** You will be taking off as a large formation of aircraft, you will be the eighth A-10 in line for taxi. ***\","希尔中尉（玩家）的任务是率领两架飞机前往阿布穆萨岛，摧毁近期部署的机动SA-15和两架仍停在地面的Mig-21截击机。\
\
*** 打击编组将作为一个大型编队起飞，你将是滑行队列中的第8架A10。 ***"
DictKey_descriptionNeutralsTask_,4,DictKey_descriptionNeutralsTask_4,,
DictKey_descriptionRedTask_,2,DictKey_descriptionRedTask_2,,
DictKey_descriptionText_,1,DictKey_descriptionText_1,"Operation Persian Freedom commences and the air war starts as waves of coalition aircraft head for Iran to establish air superiority.\
\
As part of the opening salvo the pilots of the 74th FS receive their first assignment, the neutralisation of new threats on the islands of Sirri and Abu Musa.\","“波斯自由行动”开始了。随着许多波次的联军飞机，前往伊朗并建立空中优势，空战正式打响。\
\
作为首轮打击的一部分，第74战斗机中队的第一个任务，是消除西里岛和阿布穆萨岛上的新威胁。"
DictKey_sortie_,5,DictKey_sortie_5,The Beginning,开始
DictKey_subtitle_,768,DictKey_subtitle_768,Wing attack armoured targets.,僚机攻击装甲目标。
DictKey_subtitle_,789,DictKey_subtitle_789,Copy.,明白。
DictKey_subtitle_,817,DictKey_subtitle_817,PLAYER:  Wing close formation.,玩家：僚机紧密编队。
DictKey_subtitle_,819,DictKey_subtitle_819,PLAYER:  Wing open formation.,玩家：僚机疏散编队。
DictKey_subtitle_,821,DictKey_subtitle_821,PLAYER:  Wing trail formation,玩家：僚机纵队编队。
DictKey_subtitle_,828,DictKey_subtitle_828,"WINGMAN:  Copy, going close.",僚机：明白，正在接近。
DictKey_subtitle_,830,DictKey_subtitle_830,"WINGMAN:  Copy, open formation.",僚机：明白，疏散编队。
DictKey_subtitle_,832,DictKey_subtitle_832,WINGMAN:  Copy trail.,僚机：明白，纵队。
DictKey_subtitle_,834,DictKey_subtitle_834,Wing return to base.,僚机返航。
DictKey_subtitle_,836,DictKey_subtitle_836,"Wing, wait at holding point.",僚机，在等待点待命。
DictKey_subtitle_,838,DictKey_subtitle_838,"WINGMAN:  Copy, I am RTB.",僚机：明白，我正在返航。
DictKey_subtitle_,840,DictKey_subtitle_840,"WINGMAN:  Copy, holding position.",僚机：明白，保持位置。
DictKey_subtitle_,845,DictKey_subtitle_845,"PLAYER:  Wing, wait at hold position.",玩家：僚机，在等待位置待命。
DictKey_subtitle_,847,DictKey_subtitle_847,"PLAYER:  Wing, return to base.",玩家：僚机，返航。
DictKey_subtitle_,850,DictKey_subtitle_850,"PLAYER:  Wing, engage the SA-15.",玩家：僚机，攻击SA-15。
DictKey_subtitle_,852,DictKey_subtitle_852,"PLAYER:  Wing, engage that early warning radar.",玩家：僚机，攻击早期预警雷达（EWR）。
DictKey_subtitle_,854,DictKey_subtitle_854,"PLAYER:  Wing, I want you to attack those Mig-21's.",玩家：僚机，我要你攻击那些Mig-21。
DictKey_subtitle_,858,DictKey_subtitle_858,"WINGMAN:  Copy, moving to attack.",僚机：明白，正在前往攻击。
DictKey_subtitle_,891,DictKey_subtitle_891,"WINGMAN:  SAM launch, SAM launch, defend, defend.",僚机：导弹发射，导弹发射，规避，规避。
DictKey_subtitle_,893,DictKey_subtitle_893,"WINGMAN:  Second SAM in the air, second SAM.",僚机：第二枚导弹，第二枚导弹。
DictKey_subtitle_,899,DictKey_subtitle_899,"WINGMAN:  Another SAM, another SAM!",僚机：又一枚导弹，又一枚导弹！
DictKey_subtitle_,904,DictKey_subtitle_904,"WINGMAN:  Break lead, break! SAM launch, SAM launch!",僚机：长机，规避，规避！导弹发射，导弹发射！
DictKey_subtitle_,914,DictKey_subtitle_914,"WINGMAN:  Second SAM in the air, keep defending!",僚机：第二枚导弹发射，保持规避！
DictKey_subtitle_,960,DictKey_subtitle_960,"PLAYER:  Tower, Gunman 2-1 requesting startup.\
\",玩家：塔台，Gunman 2-1请求启动。
DictKey_subtitle_,962,DictKey_subtitle_962,"AL DHAFRA TOWER:  Gunman 2-1, you are cleared to start engines.\",迪哈夫拉塔台：Gunman 2-1，允许启动发动机。
DictKey_subtitle_,964,DictKey_subtitle_964,"PLAYER:  Tower, Gunman 2-1 ready to taxi.\",玩家：塔台，Gunman 2-1准备滑行。
DictKey_subtitle_,966,DictKey_subtitle_966,"AL DHAFRA TOWER:  Gunman 2-1, permission to taxi, right turn onto taxiway alpha then left turn onto echo, hold short runway 13 left.\
\",迪哈夫拉塔台：Gunman 2-1，允许滑行，右转进入滑行道A，然后左转进入E，停在13左跑道前。
DictKey_subtitle_,968,DictKey_subtitle_968,"PLAYER:  Copy tower, right onto alpha, left echo, hold 13L.\
\",玩家：明白塔台，右转进入A，左转进入E，停在13左跑道前。
DictKey_subtitle_,970,DictKey_subtitle_970,"PLAYER:  Tower, Gunman 2-1 requesting takeoff.\
\
\",玩家：塔台，Gunman 2-1请求起飞。
DictKey_subtitle_,972,DictKey_subtitle_972,"AL DHAFRA TOWER:  Gunman 2-1, you are cleared for immediate takeoff, Al Dhafra tower out.\",迪哈夫拉塔台：Gunman 2-1，允许立即起飞，迪哈夫拉塔台完毕。
DictKey_subtitle_,987,DictKey_subtitle_987,"AL DHAFRA TOWER:  Gunman 2-1, you are in violation of ATC procedures, you are ordered to land immediately.",迪哈夫拉塔台：Gunman 2-1，你违反了空中交通管制程序，命令你立即降落。
DictKey_subtitle_,1106,DictKey_subtitle_1106,"PLAYER:  Tower, Gunman 2-1 requesting permission to land.\
\
\",玩家：塔台，Gunman 2-1请求降落许可。
DictKey_subtitle_,1108,DictKey_subtitle_1108,"AL DHAFRA TOWER:  Gunman 2-1, you are cleared for landing runway 31R.\",迪哈夫拉塔台：Gunman 2-1，允许降落31右跑道。
DictKey_subtitle_,1548,DictKey_subtitle_1548,NEWARK 1-1:  Tower Newark flight requesting permission to takeoff.\,NEWARK 1-1：塔台，Newark编队请求起飞许可。
DictKey_subtitle_,1550,DictKey_subtitle_1550,AL DHAFRA TOWER:  Newark you are cleared for takeoff runway 13L.\,迪哈夫拉塔台：Newark，允许从13左跑道起飞。
DictKey_subtitle_,1552,DictKey_subtitle_1552,"MEMPHIS 1-1:  Tower Memphis requesting permission to takeoff.\
\",MEMPHIS 1-1：塔台，Memphis请求起飞许可。
DictKey_subtitle_,1554,DictKey_subtitle_1554,AL DHAFRA TOWER:  Memphis you are cleared for takeoff runway 13L.\,迪哈夫拉塔台：Memphis，允许从13左跑道起飞。
DictKey_subtitle_,1558,DictKey_subtitle_1558,DAVY:  Gunman 1-1 to Gunman 2-1 comms check over.\,DAVY：Gunman 1-1呼叫Gunman 2-1，通讯检查完毕。
DictKey_subtitle_,1560,DictKey_subtitle_1560,PLAYER:  Gunman 2-1 read you Lima Charlie.,玩家：Gunman 2-1收到，信号清晰。
DictKey_subtitle_,1562,DictKey_subtitle_1562,PLAYER:  Copy.,玩家：明白。
DictKey_subtitle_,1564,DictKey_subtitle_1564,"DAVY:  Copy Gunman 2-1.  Let me know when you’re ready for taxi, we’ll be departing as a formation.",DAVY：明白，Gunman 2-1。准备好滑行时通知我，我们将以编队起飞。
DictKey_subtitle_,1579,DictKey_subtitle_1579,DAVY:  Gunman 1-1 to Gunman 2-1 comms check over.,DAVY：Gunman 1-1呼叫Gunman 2-1，通讯检查完毕。
DictKey_subtitle_,1582,DictKey_subtitle_1582,"DAVY:  Copy Gunman 2-1.  Let me know when you’re ready for taxi, we’ll be departing as a formation.",DAVY：明白，Gunman 2-1。准备好滑行时通知我，我们将以编队起飞。
DictKey_subtitle_,1585,DictKey_subtitle_1585,DAVY:  Tower Gunman flight ready for taxi.\,DAVY：塔台，Gunman编队准备滑行。
DictKey_subtitle_,1587,DictKey_subtitle_1587,"AL DHAFRA TOWER:  Gunman you are cleared to taxi to runway 13L, follow Alpha then left turn for Foxtrot.\
\",迪哈夫拉塔台：Gunman，允许滑行至13左跑道，沿A滑行道，然后左转进入F。
DictKey_subtitle_,1589,DictKey_subtitle_1589,"DAVY:  Alpha then Foxtrot, Gunman 1-1.\
\",DAVY：A滑行道然后F滑行道，Gunman 1-1。
DictKey_subtitle_,1591,DictKey_subtitle_1591,PLAYER:  Gunman 2-1 ready for taxi.\,玩家：Gunman 2-1准备滑行。
DictKey_subtitle_,1595,DictKey_subtitle_1595,"DAVY:  Ok flight let's roll, you’re on me.  Gunman 2-1 bring up the rear, we’ll collect you on the way past.\
\",DAVY：好的，编队开始滑行，跟着我。Gunman 2-1跟在最后，在我们经过你时跟上来。
DictKey_subtitle_,1597,DictKey_subtitle_1597,DAVY:  OK listen up Gunman flight...today is the real deal and this is the first time most of you are going into harm’s way.\,DAVY：好的，注意听Gunman编队……今天是实战任务，这是你们大多数人第一次进入危险区域。
DictKey_subtitle_,1599,DictKey_subtitle_1599,DAVY:   Keep calm and keep your heads and don't make mistakes.  I want to be counting all seven of you back down in a few hours time.\,DAVY：保持冷静，保持清醒，不要犯错。我希望在几个小时后看到你们七个人都活着回来。
DictKey_subtitle_,1601,DictKey_subtitle_1601,DAVY:  Once airborne we will head direct for WP1 angels 5.  I want all countermeasures and weapons set by the time we reach WP2.,"DAVY：起飞后，我们将直接前往航路点1，高度5,000英尺。我希望在到达航路点2时，所有对抗措施和武器都已准备就绪。"
DictKey_subtitle_,1603,DictKey_subtitle_1603,"DAVY:  This is going to be another historic day for the Flying Tigers, Desert Storm was 20 years ago and it’s about time we remind the world what the Warthog can do.  Let's get out there and get the job done! \",DAVY：这将是我们飞虎队（第74战斗机中队的绰号，承袭自二战援亚的美籍志愿大队）的又一个历史性时刻。沙漠风暴已经是20年前的事了，是时候让世界重新认识疣猪攻击机的能力了。出发，该我们上场了！
DictKey_subtitle_,1609,DictKey_subtitle_1609,"DAVY:  Tower Gunman flight requesting takeoff.\
\",DAVY：塔台，Gunman编队请求起飞。
DictKey_subtitle_,1611,DictKey_subtitle_1611,AL DHAFRA TOWER:  Gunman you are cleared for immediate takeoff runway 13L.\,迪哈夫拉塔台：Gunman，允许立即从13左跑道起飞。
DictKey_subtitle_,1616,DictKey_subtitle_1616,"DAVY:  Gunman 1-1 to Gunman 2-1, what's your status?\",DAVY：Gunman 1-1呼叫Gunman 2-1，你的状态如何？
DictKey_subtitle_,1618,DictKey_subtitle_1618,"DAVY:  Gunman 3-1, status?\",DAVY：Gunman 3-1，状态如何？
DictKey_subtitle_,1620,DictKey_subtitle_1620,"MONO:  Gunman 3 good to go.\
\
\",MONO：Gunman 3准备就绪。
DictKey_subtitle_,1622,DictKey_subtitle_1622,"DAVY:  Gunman flight push to WP2, angels 15.  Switch VHF AM to Overlord.\","DAVY：Gunman编队前往航路点2，高度15,000英尺。切换VHF AM到Overlord。"
DictKey_subtitle_,1624,DictKey_subtitle_1624,"PLAYER:  Gunman 1-1, Gunman 2 all present and correct.\
\",玩家：Gunman 1-1，Gunman 2全员到位，一切正常。
DictKey_subtitle_,1637,DictKey_subtitle_1637,"DAVY:  Overlord, Gunman in play.\",DAVY：Overlord，Gunman进入任务区域。
DictKey_subtitle_,1639,DictKey_subtitle_1639,"DAVY:  Gunman 1-1, copy Overlord. \",DAVY：Gunman 1-1，收到Overlord。
DictKey_subtitle_,1641,DictKey_subtitle_1641,"OVERLORD:  Copy Gunman proceed as fragged.  Picture is clean.\
\
\",OVERLORD：收到Gunman，按计划执行。空域安全。
DictKey_subtitle_,1645,DictKey_subtitle_1645,"OVERLORD:  This is Overlord, calling Nevada.",OVERLORD：这里是Overlord，Nevada。
DictKey_subtitle_,1647,DictKey_subtitle_1647,"OVERLORD:  This is Overlord...Florida, say again Florida.\",OVERLORD：这里是Overlord……Florida，重复，Florida。
DictKey_subtitle_,1649,DictKey_subtitle_1649,"OVERLORD:  All flights proceed as fragged, picture remains clean.  \",OVERLORD：所有编队按计划执行，空域仍安全。
DictKey_subtitle_,1651,DictKey_subtitle_1651,"DAVY:  Gunman flight continue on, check in at WP 4.  \
\",DAVY：Gunman编队继续前进，在航路点4报到。
DictKey_subtitle_,1653,DictKey_subtitle_1653,"GUNMAN 3-1:  Copy, Gunman 3-1.\",GUNMAN 3-1：明白，Gunman 3-1。
DictKey_subtitle_,1655,DictKey_subtitle_1655,"PLAYER:  Gunman 2-1 copy.\
\
\",玩家：Gunman 2-1收到。
DictKey_subtitle_,1887,DictKey_subtitle_1887,DAVY:  Gunman 1-1 to Gunman flights.\,DAVY：Gunman 1-1，呼叫所有Gunman编队。
DictKey_subtitle_,1889,DictKey_subtitle_1889,"DAVY:  We’re approaching WP4, I’m taking my flight down to sea level.  Proceed on your flight plans and hit the targets as fragged.  Clear your attack through Whiplash before proceeding.",DAVY：我们正在接近航路点4，我将带领我的编队下降到海平面。按照你的飞行计划执行任务，按计划打击目标。发动打击前，通过Whiplash获准攻击。
DictKey_subtitle_,1891,DictKey_subtitle_1891,"DAVY:  Good luck Gunman 2, see you back at the Big D.\",DAVY：祝好运，Gunman 2，回到迪哈夫拉再见。
DictKey_subtitle_,1893,DictKey_subtitle_1893,PLAYER:  Go ahead 1-1.\,玩家：请讲，1-1。
DictKey_subtitle_,1895,DictKey_subtitle_1895,PLAYER:  2-1 Copy.\,玩家：2-1收到。
DictKey_subtitle_,1897,DictKey_subtitle_1897,MONO:  Standing by.\,MONO：待命中。
DictKey_subtitle_,1899,DictKey_subtitle_1899,"MONO:  Copy lead.\
\",MONO：收到，领队。
DictKey_subtitle_,1906,DictKey_subtitle_1906,"DAVY:  Whiplash, Gunman 1-1 inbound on Fenway.\",DAVY：Whiplash，Gunman 1-1正在接近Fenway。
DictKey_subtitle_,1908,DictKey_subtitle_1908,DAVY:  Gunman 1-1\,DAVY：Gunman 1-1。
DictKey_subtitle_,1910,DictKey_subtitle_1910,"WHIPLASH:  Copy Gunman 1-1, continue on mission.\
\
\",WHIPLASH：收到Gunman 1-1，继续执行任务。
DictKey_subtitle_,1915,DictKey_subtitle_1915,"DAVY:  Whiplash, Gunman 1-1 solid kill on Fenway, solid kill Fenway.\",DAVY：Whiplash，Gunman 1-1，Fenway目标命中，确认摧毁。
DictKey_subtitle_,1917,DictKey_subtitle_1917,"DAVY:  First pass took down 4 targets but we’ve still got intact launchers down there we’re going to position for a re-attack.\
\",DAVY：首次攻击摧毁了4个目标，但还有发射车完好。我们打算重新定位，再次攻击。
DictKey_subtitle_,1919,DictKey_subtitle_1919,"DAVY:  This is Gunman 1, taking heavy AAA over the target, we’re bugging out.\",DAVY：这里是Gunman 1，在目标区域遭遇猛烈防空炮火，我们正在撤离。
DictKey_subtitle_,1921,DictKey_subtitle_1921,"DAVY:  Overlord, Gunman 1-1 RTB.  \
\",DAVY：Overlord，Gunman 1-1返航。
DictKey_subtitle_,1923,DictKey_subtitle_1923,OVERLORD:  Copy Gunman 1-1.\,OVERLORD：收到，Gunman 1-1。
DictKey_subtitle_,1925,DictKey_subtitle_1925,"WHIPLASH:  Copy Gunman 1-1, Fenway down.\",WHIPLASH：收到，Gunman 1-1，Fenway已被摧毁。
DictKey_subtitle_,1927,DictKey_subtitle_1927,"DAVY:  SAM launch, Gunman 1 defending.\",DAVY：地空导弹发射，Gunman 1防御。
DictKey_subtitle_,1929,DictKey_subtitle_1929,"DAVY:  Another SAM, going evasive.\",DAVY：第二枚导弹，规避。
DictKey_subtitle_,1931,DictKey_subtitle_1931,"DAVY:  SAM launch, breaking...this shit is getting heavy.\",DAVY：导弹发射，正在规避……该死的，越来越糟了。
DictKey_subtitle_,1933,DictKey_subtitle_1933,"MONO:  Gunman 3 in on Wrigley.\
\",MONO：Gunman 3正在接近Wrigley。
DictKey_subtitle_,1935,DictKey_subtitle_1935,"MONO:  This is Gunman 3-1.  Wrigley came up dry, nothing here.  3-2 has developed an aircraft issue so we’re RTB.\",MONO：这里是Gunman 3-1。Wrigley没有发现目标，什么都没有。3-2出现了飞机故障，我们正在返航。
DictKey_subtitle_,1937,DictKey_subtitle_1937,WHIPLASH:  Copy Gunman 3 you are clear to proceed.\,WHIPLASH：收到Gunman 3，可以继续返航。
DictKey_subtitle_,1945,DictKey_subtitle_1945,PLAYER:  Whiplash this is Gunman 2-1 inbound on Yankee.\,玩家：Whiplash，这里是Gunman 2-1，正在接近Yankee。
DictKey_subtitle_,1947,DictKey_subtitle_1947,"WHIPLASH:  Copy Gunman 2-1, you are cleared to continue on planned strike.  We have a UAV monitoring the target and the Tor is still in it’s briefed location.  Those Migs also have support vehicles around them and looks like they’re still out of play.  \",WHIPLASH：收到Gunman 2-1，可以继续，按计划攻击。我们有一架无人机在监视目标，Tor仍在预定位置。那些米格战机周围还有支援车辆，看起来它们仍未投入使用。
DictKey_subtitle_,1949,DictKey_subtitle_1949,"WHIPLASH:  However we have eyes on two truck mounted Zeus’s, one on the east of the island and a second just north of the runway centre.\",WHIPLASH：不过，我们发现了两辆卡车载的Zeus防空炮（ZU-23-2），一辆在岛的东侧，另一辆在跑道中心以北。
DictKey_subtitle_,1951,DictKey_subtitle_1951,"PLAYER:  Copy Whiplash, two AAA threats east and centre of the island.\",玩家：收到Whiplash，两处防空炮威胁，分别在岛的东侧和中心。
DictKey_subtitle_,1953,DictKey_subtitle_1953,"WHIPLASH:  Contact us once your attack is completed, our JTAC we may have something more for you.\",WHIPLASH：攻击完成后与我们联系，我们的JTAC（前线空中管制）可能还有其他任务给你。
DictKey_subtitle_,1958,DictKey_subtitle_1958,"CONDOR 3:  Whiplash, this is is Condor 3.\
\",CONDOR 3：Whiplash，这里是Condor 3。
DictKey_subtitle_,1960,DictKey_subtitle_1960,WHIPLASH:  Go ahead Condor 3.\,WHIPLASH：请讲，Condor 3。
DictKey_subtitle_,1962,DictKey_subtitle_1962,"CONDOR 3:  That Hip is on the move again, eastern LZ heading back to sea.\",CONDOR 3：那架河马（Mi-8直升机）又开始移动了，正从东部降落区向海上返回。
DictKey_subtitle_,1964,DictKey_subtitle_1964,"WHIPLASH:  Copy Condor 3, thanks for the update.\",WHIPLASH：收到，Condor 3，谢谢更新。
DictKey_subtitle_,1966,DictKey_subtitle_1966,WHIPLASH:  Gunman 2-1 did you copy Condor three’s last?\,WHIPLASH：Gunman 2-1，你收到Condor 3刚才的消息了吗？
DictKey_subtitle_,1968,DictKey_subtitle_1968,"PLAYER:  Solid copy Whiplash.  \
\",玩家：收到，Whiplash。
DictKey_subtitle_,1970,DictKey_subtitle_1970,"WHIPLASH:  Iranians have a cargo ship off shore, they’re ferrying supplies into the airfield as we speak.  Ignore them for now Gunman 2-1, we’ll deal with them soon enough.\",WHIPLASH：伊朗人在近海有一艘货船，他们正在向机场运送补给。暂时忽略他们，Gunman 2-1，我们很快会处理。
DictKey_subtitle_,2024,DictKey_subtitle_2024,"PLAYER:  Whiplash, Gunman 2-1.  Attack complete.\
\",玩家：Whiplash，Gunman 2-1。攻击完成。
DictKey_subtitle_,2026,DictKey_subtitle_2026,WHIPLASH:  Copy Gunman 2-1.  Standby for BDA….\,WHIPLASH：收到，Gunman 2-1。等待战损评估（BDA）……
DictKey_subtitle_,2032,DictKey_subtitle_2032,"WHIPLASH:  Gunman 2-1 targets destroyed, neither the Tors or Fishbeds will be a threat anymore.",WHIPLASH：Gunman 2-1，目标已摧毁，Tor系统和米格战机不再构成威胁。
DictKey_subtitle_,2034,DictKey_subtitle_2034,"WHIPLASH:  Gunman 2-1, the eastern Tor is still a threat, get in there and finish the job.",WHIPLASH：Gunman 2-1，东部的Tor系统仍具威胁，继续完成任务。
DictKey_subtitle_,2036,DictKey_subtitle_2036,"WHIPLASH:  Gunman 2-1, the western Tor is still a threat, get in there and finish the job.\",WHIPLASH：Gunman 2-1，东部的Tor系统仍具威胁，继续完成任务。
DictKey_subtitle_,2038,DictKey_subtitle_2038,"WHIPLASH:  Gunman 2-1, you’ve not put both Migs out of action yet.\",WHIPLASH：Gunman 2-1，你还没有瘫痪那两架米格战机。
DictKey_subtitle_,2049,DictKey_subtitle_2049,"WHIPLASH:  Gunman 2-1, both the SA-15s are still in action!",WHIPLASH：Gunman 2-1，两部SA-15导弹系统仍在运作！
DictKey_subtitle_,2053,DictKey_subtitle_2053,"WHIPLASH:  Gunman 2-1, we’ve been observing the Iranians are constructing an EWR site on the airfield, what do you say to putting it out of action? \",WHIPLASH：Gunman 2-1，我们侦察到伊朗人在机场上正在建设一个预警雷达站（EWR），能否瘫痪掉它？
DictKey_subtitle_,2055,DictKey_subtitle_2055,"PLAYER:  Copy Whiplash, I say let's bring the pain.\",玩家：收到，Whiplash，没问题，我们确实该给他们点颜色看看。
DictKey_subtitle_,2057,DictKey_subtitle_2057,"WHIPLASH:  Ok then Gunman 2-1, standby for further instructions.  \",WHIPLASH：好的，Gunman 2-1，等待进一步指示。
DictKey_subtitle_,2059,DictKey_subtitle_2059,"STRIKER 1-1:  Whiplash, Striker 1-1 has target acquired.\
\",STRIKER 1-1：Whiplash，Striker 1-1已锁定目标。
DictKey_subtitle_,2062,DictKey_subtitle_2062,WHIPLASH:  Striker 1-1 you are cleared to engage.\,WHIPLASH：Striker 1-1，允许攻击。
DictKey_subtitle_,2064,DictKey_subtitle_2064,"STRIKER 1-1:  Copy Whiplash, Striker 1-1 rifle 2.\",STRIKER 1-1：收到，Whiplash，Striker 1-1，空地导弹两枚，发射。
DictKey_subtitle_,2066,DictKey_subtitle_2066,"WHIPLASH:  Gunman 2-1 before we get to that radar I need you to pull back to the south of the island angels 12.\
\","WHIPLASH：Gunman 2-1，在我们攻击那个雷达之前，我需要你撤回到岛屿南部，高度12,000英尺。"
DictKey_subtitle_,2068,DictKey_subtitle_2068,"WHIPLASH:  You’re going to see some fireworks to the NE of the island, the navy is taking care of that ship.\",WHIPLASH：你会看到岛屿东北方向有火光，海军正在处理那艘船。
DictKey_subtitle_,2070,DictKey_subtitle_2070,STRIKER 1-1:  2 miles out.\,STRIKER 1-1：距离2英里。
DictKey_subtitle_,2072,DictKey_subtitle_2072,"CONDOR 3:  Good hit, good hit.  She’s on fire, I think she’s done for.\",CONDOR 3：命中，确认命中。它着火了，我觉得它完蛋了。
DictKey_subtitle_,2074,DictKey_subtitle_2074,WHIPLASH:  Good work Striker 1-1 you may depart.\,WHIPLASH：干得好，Striker 1-1，你可以离场。
DictKey_subtitle_,2076,DictKey_subtitle_2076,"STRIKER 1-1:  Copy, Striker 1-1 RTB.\",STRIKER 1-1：收到，Striker 1-1返航。
DictKey_subtitle_,2078,DictKey_subtitle_2078,"CONDOR 3:  Woah, we’ve got big secondaries on that ship...she must’ve been packed full of ammo.\",CONDOR 3：哇，那艘船发生了剧烈的二次爆炸……它一定装满了弹药。
DictKey_subtitle_,2080,DictKey_subtitle_2080,"WHIPLASH:  Gunman 2-1 lets deal with that radar and then get you out of there.  I'm gonna pass you off to Condor 3, they will talk you onto the target.  \",WHIPLASH：Gunman 2-1，解决那个雷达，然后离场。我会把你交给Condor 3，他们会引导你攻击目标。
DictKey_subtitle_,2082,DictKey_subtitle_2082,"WHIPLASH:  Condor is on VHF FM 30.7, make contact and engage the target.  Whiplash out.\",WHIPLASH：Condor在VHF FM 30.7频率上，联系他们并攻击目标。Whiplash完毕。
DictKey_subtitle_,2090,DictKey_subtitle_2090,"PLAYER:  Gunman 2-1 to Condor 3, we’re ready to engage that radar site.\",玩家：Gunman 2-1呼叫Condor 3，我们准备攻击那个雷达站。
DictKey_subtitle_,2092,DictKey_subtitle_2092,"CONDOR 3:  Copy Gunman 2-1, the target is a Russian built P19 radar.  It’s at the end of a dirt track and the only dish on the island.  Do you need a talk on to locate?\",CONDOR 3：收到，Gunman 2-1，目标是俄制P19雷达。它位于一条土路的尽头，是岛上唯一的雷达天线。你需要口述引导吗？
DictKey_subtitle_,2119,DictKey_subtitle_2119,"PLAYER:  Negative Condor, I have tally.\
\",玩家：不用了，Condor，我已目视目标。
DictKey_subtitle_,2121,DictKey_subtitle_2121,"PLAYER:  Affirmative Condor, I’ve yet to acquire visual.\",玩家：需要，Condor，我还没找到它。
DictKey_subtitle_,2123,DictKey_subtitle_2123,"CONDOR 3:  OK locate the east end of the runway, you should see the number 26.\",CONDOR 3：好的，找到跑道的东端，你应该能看到编号26。
DictKey_subtitle_,2129,DictKey_subtitle_2129,"PLAYER:  Ok I have it.\
\
\",玩家：好的，我看到了。
DictKey_subtitle_,2131,DictKey_subtitle_2131,PLAYER:  Tally target.\,玩家：目视目标。
DictKey_subtitle_,2133,DictKey_subtitle_2133,"CONDOR 3:  Now move along the runway until you see the two thick lines, your target is 500 feet north.\",CONDOR 3：现在沿着跑道移动，直到看到两条粗线，你的目标在北面500英尺处。
DictKey_subtitle_,2135,DictKey_subtitle_2135,"CONDOR 3:  Ok Gunman 2-1, type 3 control is in effect.  I want you to circle the island and use the northern tip as your IP.\",CONDOR 3：好的，Gunman 2-1，执行三类管制。我希望你绕岛飞行，并以北端作为你的起始点。
DictKey_subtitle_,2139,DictKey_subtitle_2139,CONDOR 3:  Attack heading 179.  Recommend standoff attack with guns or maverick.\,CONDOR 3：攻击航向179。建议使用机炮或小牛导弹进行远程攻击。
DictKey_subtitle_,2141,DictKey_subtitle_2141,"CONDOR 3:  Those Zeus’s are located 5000 feet west and 2500 feet south east of the target so avoid overflying the target and egress on 045.\
\","CONDOR 3：那些Zeus防空系统位于目标西5,000英尺和东南2,500英尺处，因此避免飞越目标，脱离航向045。"
DictKey_subtitle_,2143,DictKey_subtitle_2143,CONDOR 3:  You are cleared hot.\,CONDOR 3：允许攻击。
DictKey_subtitle_,2150,DictKey_subtitle_2150,"PLAYER:  Condor 3, attack complete.\",玩家：Condor 3，攻击完成。
DictKey_subtitle_,2152,DictKey_subtitle_2152,"PLAYER:  Copy Condor 3, switching to Whiplash.\",玩家：收到，Condor 3，切换到Whiplash。
