Field Type,ID,Field Name,Original Text,Translated Text
DictKey_subtitle_,1240,DictKey_subtitle_1240,"AL DHAFRA TOWER:  Gunman 1-1, Gunman 2-1 be advised low level helo’s are taking off from Al-Bateen at this time.  Observe minimum angels 3.",迪哈夫拉塔台：Gunman 1-1，Gunman 2-1，低空有直升机，刚刚从阿布丁起飞。你们保持最低高度3000英尺（Angels 3）。
DictKey_subtitle_,1242,DictKey_subtitle_1242,DAVY:  1-1 Copy.\,Davy：1-1明白。
DictKey_subtitle_,1245,DictKey_subtitle_1245,PLAYER:  Copy.,玩家：明白。
DictKey_subtitle_,1254,DictKey_subtitle_1254,"PLAYER:  Gunman 1-1, this is 2-1 approaching your position.\",玩家：Gunman 1-1，这里是2-1，正在接近你的位置。
DictKey_subtitle_,1256,DictKey_subtitle_1256,"DAVY:  Copy 2-1. I’ll talk you through the key navigational landmarks in this area as well as the procedures in UAE airspace.  We are on a war footing here in the UAE and air defences are at a high state of readiness.  No doubt you’ve picked up the Patriot’s on your RWR.\
\",Davy：明白，2-1。我会为你讲解该区域的关键导航地标以及阿联酋空域的飞行程序。阿联酋正处于战备状态，防空系统高度戒备。你肯定已经在雷达告警接收机上发现了“爱国者”阵地的信号。
DictKey_subtitle_,1258,DictKey_subtitle_1258,"DAVY:  Head for WP3, I will form on your wing and hold a close formation throughout the flight.\",Davy：前往航路点3，我会在你僚机位置编队，并在整个飞行过程中保持紧密编队。
DictKey_subtitle_,1264,DictKey_subtitle_1264,"DAVY:  Gunman 2-1, please reduce your speed to 200 knots so I can form on your aircraft.  Once I’m in position increase your speed.",Davy：Gunman 2-1，降速至200节，以便我在你翼侧编队。我就位后再加速。
DictKey_subtitle_,1266,DictKey_subtitle_1266,DAVY:  So just off the coast of Abu Dhabi is a set of three oil fields.  They are important to note as a landmark bearing 270 from Al Dhafra should you ever be struggling in bad visibility.,Davy：在阿布扎比海岸有三个油田。它们是重要地标，在迪哈夫拉270度方位，能见度不佳时可以辅助归航。
DictKey_subtitle_,1268,DictKey_subtitle_1268,"DAVY:  The most prominent landmark in Abu Dhabi is off to our right.  The large red building is Ferrari world, an indoor theme park based on...you guessed it!  The Yas Marina race track is located right next door and hosts Formula One grand prixs every year.  But you probably know more about that than me.\
\",Davy：阿布扎比最显著的地标在我们右侧。那个大型红色建筑是法拉利世界，一个室内主题公园。亚斯码头赛道就在旁边，每年都会举办一级方程式大奖赛。你们年轻人可能比我更了解这些。
DictKey_subtitle_,1270,DictKey_subtitle_1270,"DAVY:  The other notable landmark is the Sheikh Zayed Grand Mosque, it’s the largest mosque in the country and can hold over 40,000 worshippers.  Interestingly it also holds the world’s largest carpet.\",Davy：另一个显著的地标是谢赫扎耶德大清真寺，它是阿联酋最大的清真寺，可容纳超过4万名信徒。有趣的是，它还拥有世界上最大的地毯。
DictKey_subtitle_,1272,DictKey_subtitle_1272,PLAYER:  Ummm….very interesting sir.,玩家：嗯……确实挺有特色的，长官。
DictKey_subtitle_,1275,DictKey_subtitle_1275,"DAVY:  OK 2-1 let’s focus on the important stuff.  Currently the air force is maintaining two permanent CAP’s in Emirati airspace, one in the south protecting Al Dhafra and one in the north covering our E3 tracks.  On top of that we have alert fighters on standby round the clock and a number of Patriot batteries on high alert.",Davy：好的，2-1，让我们专注于重要的事情。目前，空军在阿联酋空域维持着两个持久性的战斗空中巡逻（CAP），一个在南部保护迪哈夫拉，另一个在北部保护我们的E3预警机航线。此外，制空战斗机全天候待命，还有多套“爱国者”导弹系统也处于高度戒备状态。
DictKey_subtitle_,1280,DictKey_subtitle_1280,"DAVY:  Iran knows we are coming for them and there’s a real threat they may attempt a pre-emptive strike.  AWACS is monitoring UAE airspace constantly so we must monitor their freq at all times, and be prepared to answer any challenges as required.  It’s usually a good idea to check in with them as well once airborne.\",Davy：伊朗知道我们会来，所以他们可能先发制人。预警机（AWACS）正在持续监控阿联酋空域，我们必须始终监听他们的频率，并准备好应对任何威胁。起飞后要尽快和他们联系。
DictKey_subtitle_,1282,DictKey_subtitle_1282,"DAVY:  Let’s do that now, switch your VHF AM radio to 128.5 and contact overlord.",Davy：我们现在就这么做，把你的VHF AM无线电切换到128.5，与Overlord联系。
DictKey_subtitle_,1289,DictKey_subtitle_1289,"PLAYER:  Overlord, Gunman 2-1.  Check in two ship of A-10’s on a fam flight out of Al Dhafra.",玩家：Overlord，Gunman 2-1报到。编队包括两架A-10，从迪哈夫拉起飞，进行空域熟悉飞行。
DictKey_subtitle_,1291,DictKey_subtitle_1291,OVERLORD:  Gunman 2-1 welcome to the neighbourhood.  Picture is clean and you are cleared to proceed.  Overlord out.,Overlord：Gunman 2-1，欢迎来到战区。空域清空，允许继续飞行。Overlord完毕。
DictKey_subtitle_,1293,DictKey_subtitle_1293,PLAYER:  Copy Overlord.  Gunman 2-1 out.\,玩家：明白，Overlord。Gunman 2-1完毕。
DictKey_subtitle_,1295,DictKey_subtitle_1295,"DAVY:  Very good pilot, continue on to WP 3.",Davy：很好，飞行员，继续前往航路点3。
DictKey_subtitle_,1302,DictKey_subtitle_1302,DAVY:  Ok Gunman 2-1 that ends the first part of the flight.,Davy：好的，Gunman 2-1，任务的第一部分到此结束。
DictKey_subtitle_,1304,DictKey_subtitle_1304,"DAVY:  Now I know you’re relatively new to the A-10 so I want to test your abilities to navigate the aircraft with your CDU.  Put the aircraft into an orbit and engage the autopilot, I’m going to give you some coordinates and I want you to set a new waypoint, let me know when you’re ready.\",Davy：我知道你对A-10还比较生疏。我要测试你CDU导航的使用情况。让飞机盘旋，启用自动驾驶，我给你个坐标，设置个新航路点，准备好后告诉我。
DictKey_subtitle_,1307,DictKey_subtitle_1307,PLAYER:  Ready to receive coordinates.,玩家：准备好接收坐标。
DictKey_subtitle_,1355,DictKey_subtitle_1355,"DAVY:  Ok the new waypoint position is….\
\",Davy：好的，新航路点的位置是……
DictKey_subtitle_,1365,DictKey_subtitle_1365,DAVY:  Once the waypoint is set in the CDU let me know.\,Davy：一旦在CDU中设置好航路点，告诉我。
DictKey_subtitle_,1367,DictKey_subtitle_1367,PLAYER:  Waypoint set sir.,玩家：航路点已设置，长官。
DictKey_subtitle_,1371,DictKey_subtitle_1371,"DAVY:  Very good 2-1, select the new WP as your steerpoint and take us there.  The coordinates I gave you are for the weapons range the airforce is currently using.  \",Davy：很好，2-1，选择新的航路点作为你的引导点，带我们过去。我给你的坐标是空军当前使用的靶场。
DictKey_subtitle_,1373,DictKey_subtitle_1373,DAVY:  Once we arrive I want to test your ability to accurately put ordnance on the target.  No doubt we’re going to be tested in this area soon.\,Davy：到达后，我要测试你对目标的精准打击能力。毫无疑问，我们很快在这一方面要接受实战考验。
DictKey_subtitle_,1375,DictKey_subtitle_1375,PLAYER:  Yes sir.\,玩家：是的，长官。
DictKey_subtitle_,1377,DictKey_subtitle_1377,"DAVY:  So Steep, how does the A-10 compare to those Harriers you used to fly in Afghanistan?\",Davy：嗯，Steep，A-10和你以前在阿富汗驾驶的鹞式战机相比如何？
DictKey_subtitle_,1379,DictKey_subtitle_1379,DAVY:  Yeah the Gau-8 is something you want to hear on your side when you're under fire.  I can’t imagine what it’s like to be on the receiving end of it.\,Davy：是啊，当你在遭受攻击时，GAU-8机炮是你希望听到的声音。我无法想象被它射击是什么感觉。
DictKey_subtitle_,1381,DictKey_subtitle_1381,"DAVY:  You know the Warthog was always the unwanted child in the Air Force, too slow, too ugly and too involved with the army.\",Davy：你知道，疣猪一直是空军不受欢迎的孩子，太慢、太丑，而且与陆军联系太紧密。
DictKey_subtitle_,1385,DictKey_subtitle_1385,"DAVY:  But then the Hogs went to Desert Storm!  In ‘91 we knocked out over 900 tanks, 1200 pieces of artillery and over 2000 other vehicles. Oh and two helicopters!\",Davy：但后来疣猪参加了沙漠风暴！在1991年，我们摧毁了900多辆坦克、1200多门火炮和2000多辆其他车辆。哦，还有两架直升机！
DictKey_subtitle_,1387,DictKey_subtitle_1387,"DAVY:  Finally started to get some love then.  But you know they keep trying to retire us, don’t seem to think the US needs our unique capability anymore.  Well tell that to the poor kids taking fire on the ground.\",Davy：我们终于开始受到一些重视了。但你知道的，他们一直想让我们退役，似乎认为美国不再需要我们的独特作战能力。那好啊，你们去跟那些在地面上正遭受攻击的孩子们去说吧。
DictKey_subtitle_,1389,DictKey_subtitle_1389,"DAVY:  Indeed I do, others may be sexier and faster, but once we have troops in contact they’ll be screaming for us the loudest.",Davy：确实如此，其他飞机可能更迷人、更快，可一旦我们有地面部队遭遇敌人，他们最迫切呼叫的还是我们。
DictKey_subtitle_,1391,DictKey_subtitle_1391,"PLAYER:  Sir, I miss the speed of the Harrier but you’ve gotta love the firepower the Warthog can bring.  I understand why the boots on the ground love having this aircraft above them.",玩家：长官，我很怀念鹞式的速度，但疣猪的火力确实让我感到震撼。我现在很理解地面部队为什么喜欢这架飞机在他们上空。
DictKey_subtitle_,1393,DictKey_subtitle_1393,PLAYER:  You think we’ll be in the thick of it once the action starts?\,玩家：你认为一旦行动开始，我们会深入其中吗？
DictKey_subtitle_,1401,DictKey_subtitle_1401,"DAVY:  Well done pilot you’ve got us to the right location.  Ahead is the air force live fire range,  we’ve adopted an empty strip of desert and put some targets in it, it’s not quite Nevada but it gets the job done.\
\",Davy：干得好，飞行员，你把我们带到了正确的位置。前方是空军的靶场，我们在一片空旷的沙漠中设置了一些目标，虽然不如内华达州，但也能起到作用。
DictKey_subtitle_,1403,DictKey_subtitle_1403,"DAVY:  I just need to check in with range control, switch to VHF FM 46.2 and listen in.  Let me know when you’re all set.\",Davy：我需要与靶场管制联系，切换到VHF FM 46.2并监听。准备好后告诉我。
DictKey_subtitle_,1406,DictKey_subtitle_1406,PLAYER:  All set sir.,玩家：一切就绪，长官。
DictKey_subtitle_,1408,DictKey_subtitle_1408,"DAVY:  Range control this is Gunman 1-1 in flight with Gunman 2-1.  Request clearance to enter range, our British visitor needs some target practice.\",Davy：靶场管制，这里是Gunman 1-1，与Gunman 2-1一起飞行。请求进入靶场，我们的英国朋友需要一些目标练练手。
DictKey_subtitle_,1410,DictKey_subtitle_1410,"RANGE CONTROL:  Howdy Gunman 1-1, Gunman 2-1, good to see you sir.  Range is clear and you are authorized to proceed.  We will drop green smoke on our location and all attacks must be along the 328 or 148 radial, how copy?",靶场管制：你好，Gunman 1-1，Gunman 2-1，很高兴见到你，长官。射击场清空，你们可以继续。我们将在我们的位置投放绿色烟雾，所有攻击必须沿着328或148径向进行，是否收到？
DictKey_subtitle_,1413,DictKey_subtitle_1413,"DAVY:  Affirm control, attack using the 328 / 148 radial.  \
\",Davy：确认，管制，使用328或148径向发起攻击。
DictKey_subtitle_,1415,DictKey_subtitle_1415,DAVY:  Ok listen up Gunman 2-1.  I’m going to direct you to attack three sets of targets.\,Davy：好的，注意听，Gunman 2-1。我会指导你攻击三组目标。
DictKey_subtitle_,1418,DictKey_subtitle_1418,DAVY:  I will be looking at your ability to effectively and accurately engage the targets but more importantly your precision in following the IP onto target and minimising risk to our ground forces.\,Davy：我会观察你对目标发动精确打击的能力和效率。但更重要的是，我要评估你从攻击起始点（IP）到目标的航向精度，以及评估你的攻击是否会让我方地面部队遭受误炸的风险。
DictKey_subtitle_,1420,DictKey_subtitle_1420,"DAVY:  I’m going to break off now and enter a circuit at angels 10, where I will be watching your performance.  I want you to head south of the WP for 5 miles and hold in an orbit at angels 5.\
\
\",Davy：我现在脱离，在10000英尺（Angels 10）盘旋。我会在那里观察你的表现。我希望你向航路点南方飞行5海里，并在5000英尺（Angels 5）盘旋。
DictKey_subtitle_,1422,DictKey_subtitle_1422,DAVY:  When you are in position let me know.\,Davy：到位后告诉我。
DictKey_subtitle_,1431,DictKey_subtitle_1431,PLAYER:  Gunman 2-1 in position.,玩家：Gunman 2-1到位。
DictKey_subtitle_,1434,DictKey_subtitle_1434,"DAVY:  Ok Gunman 2-1 I want you to attack the southernmost group of IFV’s on an attack axis of 328.  Should be easy to locate, just follow the dirt track and they are the closest group to your position.  For this attack use the gun,  you’ll need to watch your background on this so use a high angle strafe.\",Davy：好的，Gunman 2-1，我要求你攻击最南端的步兵战车（IFV）群组，攻击轴线为328。应该很容易找到，沿着土路就能看见，他们是离你位置最近的一组。这次攻击使用机炮，避免溅射到目标后方，使用大角度俯冲射击。
DictKey_subtitle_,1436,DictKey_subtitle_1436,"DAVY:  You are cleared hot.  Let me know when you have finished your attack, I’m just looking to see if you can hit the correct target.\",Davy：你已获准攻击。完成后告诉我，我要看看你能否击中正确的目标。
DictKey_subtitle_,1442,DictKey_subtitle_1442,"DAVY:  Your attack vector looks good, shoot at around 1 mile slant range.",Davy：你的攻击航向看起来不错，在大约1海里的斜距开火。
DictKey_subtitle_,1445,DictKey_subtitle_1445,"DAVY:  Good work pilot, you damaged the target.",Davy：干得好，飞行员，你击伤了目标。
DictKey_subtitle_,1447,DictKey_subtitle_1447,"DAVY:  Well done pilot, you got a kill.",Davy：干得好，飞行员，你击毁了目标。
DictKey_subtitle_,1449,DictKey_subtitle_1449,DAVY:  Gunman 2-1 you failed to hit the target.\,Davy：Gunman 2-1，你未能击中目标。
DictKey_subtitle_,1451,DictKey_subtitle_1451,DAVY:  Gunman 2-1 you had stray rounds and hit the wrong target.  If this was the real deal there could be serious consequences.,Davy：Gunman 2-1，你的流弹击中了错误的目标。如果这是实战，可能造成严重后果。
DictKey_subtitle_,1453,DictKey_subtitle_1453,"DAVY:  Blue on blue, blue on blue.  Gunman 2-1 return to base immediately!",Davy：误伤友军（blue on blue），误伤友军。Gunman 2-1，立即返回基地！
DictKey_subtitle_,1473,DictKey_subtitle_1473,"DAVY:  It was good to see you followed the correct attack direction, this removes the threat dropping short or long on friendly forces.\",Davy：你遵循了正确的攻击方向，很不错，这能避免偏近或偏远的弹着点对友军的威胁。
DictKey_subtitle_,1475,DictKey_subtitle_1475,"DAVY:  It was disappointing to see you failed to follow the correct attack direction, this greatly increased the threat of dropping short or long on friendly forces.\",Davy：很遗憾，你没能遵循正确的攻击方向，这会大大增加偏近或偏远的弹着点对友军的威胁。
DictKey_subtitle_,1479,DictKey_subtitle_1479,DAVY:  Return to angels 5 and hold in an orbit 5 miles north of the range.  Let me know when you’re in position.,Davy：返回5000英尺（Angels 5），并在射击场以北5海里处盘旋。到位后告诉我。
DictKey_subtitle_,1489,DictKey_subtitle_1489,"DAVY:  While we’re enroute to the range you can conduct your weapons checks and targeting pod checks.  If you haven’t already done so power up the Litening pod.\
\
\",Davy：在我们前往射击场的途中，你可以进行武器检查和瞄准吊舱（TGP）检查。如果你吊舱还没启动，马上给它上电。
DictKey_subtitle_,1491,DictKey_subtitle_1491,"DAVY:  Once the pod is online check for correct operation, making sure it slews freely, zoom and FOV changes are working and the FLIR and CCD modes are all working.\",Davy：吊舱启动后，检查其是否正常运作，确保其自由转动，变焦和视场切换正常，红外（FLIR）和白光成像（CCD）模式均正常。
DictKey_subtitle_,1493,DictKey_subtitle_1493,"DAVY:  I also want you to review your weapon profiles, verifying that all DSMS data is accurate and that the settings within the profiles are set and correct.\",Davy：我还要你检查武器配置，确认所有DSMS挂载数据准确，确保武器配置无误。
DictKey_subtitle_,1495,DictKey_subtitle_1495,"DAVY:  I also suggest you review the IFFCC gun settings and ensure the ammunition type matches what was actually loaded.  You’ll see details of your loadout on your kneeboard if you can’t recall it.\
\
\
\",Davy：我还要建议你检查IFFCC机炮设置，确保弹药类型与实际装载的一致。如果你记不清，可以在膝板上查看你的挂载详情。
DictKey_subtitle_,1513,DictKey_subtitle_1513,,
DictKey_subtitle_,1515,DictKey_subtitle_1515,DAVY:  The coastline we’re currently flying over is over 130 nm away from Iran so we can consider it safe airspace.\,Davy：我们当前下方的海岸线距伊朗超过130海里，可以认为是安全空域。
DictKey_subtitle_,1517,DictKey_subtitle_1517,DAVY:  However as we fly further north the gap narrows down to as little as 50 nm at the Straits of Hormuz.  There are also a series of Iranian occupied islands that can be as close as 30 nm off the Emirati coast.\,Davy：然而，当我们继续向北飞行时，霍尔木兹海峡的宽度会缩小到只有50海里。那里还有一些伊朗占据的岛屿，距离阿联酋海岸最近只有30海里。
DictKey_subtitle_,1519,DictKey_subtitle_1519,"DAVY:  These islands do possess SAM systems and will pose a threat if you stray too close to them, so unless your flight plan tells you, stay close to this side of the Gulf.\",Davy：这些岛屿都有防空阵地，如果你靠得太近，对你是有威胁的。所以除非计划要求，否则记得在海湾的这一侧飞行。
DictKey_subtitle_,1521,DictKey_subtitle_1521,DAVY:  The weather in the UAE is usually great as you would expect but there are some important factors to consider.\,Davy：没错，阿联酋的天气通常很好，但还是有一些重要的气象因素要考虑。
DictKey_subtitle_,1523,DictKey_subtitle_1523,DAVY:  There are usually a number of weather systems over the Gulf area which means that the weather can vary a bit at times.\,Davy：在海湾地区，经常会出现一些复杂气象系统，天气是会变的。
DictKey_subtitle_,1525,DictKey_subtitle_1525,"DAVY:  At this time of year we tend to see low pressure systems in the Emirates and Gulf but high pressure systems in Iran, all of which can combine to make things interesting.\",Davy：在这个季节，阿联酋和海湾地区常常有低压系统，而在伊朗则是高压系统，它们结合在一起，会使天气变幻莫测。
DictKey_subtitle_,1527,DictKey_subtitle_1527,"DAVY:  Whilst it’s usually dry, when we do get rain we tend to get quite big storms.  A bigger issue though is dust storms, which tend to blow in ahead of new pressure systems.\",Davy：虽然沙漠里通常很干燥，可一旦下雨，往往会有相当强悍的风暴。不过更严重的问题是沙尘暴，它们往往在新的气压系统入境之前袭来。
DictKey_subtitle_,1533,DictKey_subtitle_1533,"DAVY:  Ahead of us is Dubai, east of Dubai is the other active coalition base in the UAE, Al Minhad.  The UAV fleet is run out of there along with a lot of the SOF helos.\
\",Davy：前方是迪拜，迪拜以东是阿联酋的另一个活跃的联军基地，艾尔明翰。无人机和许多特种作战部队的直升机都从那起飞。
DictKey_subtitle_,1535,DictKey_subtitle_1535,"DAVY:  Beyond Dubai lie the Straits of Hormuz, a narrow stretch of water with Iran on one side of it.  A third of the world’s gas and 25% of it’s oil flows through that passage and it’s of vital strategic importance.\",Davy：迪拜之外是霍尔木兹海峡，这是一段狭窄的水域，另一侧是伊朗。全球三分之一的天然气和25%的石油通过这条通道流通，具有重要的战略意义。
DictKey_subtitle_,1537,DictKey_subtitle_1537,"DAVY:  When things go hot, that area is going to be busy!\",Davy：一旦局势紧张，该地区将会非常繁忙！
DictKey_subtitle_,1549,DictKey_subtitle_1549,"PLAYER:  Abu Dhabi International sure looks quiet.\
\",玩家：阿布扎比国际机场看起来确实很安静。
DictKey_subtitle_,1551,DictKey_subtitle_1551,"DAVY:  Yeah the airspace around the UAE is pretty much shut for now, too dangerous for civilian traffic either side of the Gulf.\",Davy：是的，目前阿联酋周围的空域基本上关闭了，海湾两侧对民航来说都太危险。
DictKey_subtitle_,1624,DictKey_subtitle_1624,"DAVY:  Waypoint position is 40 Q BM 12861 35616\
\",Davy：航路点位置是40 Q BM 12861 35616。
DictKey_subtitle_,1658,DictKey_subtitle_1658,"PLAYER:  Tower, Gunman 2-1 requesting permission to land.\
\",玩家：塔台，Gunman 2-1请求降落许可。
DictKey_subtitle_,1660,DictKey_subtitle_1660,"AL DHAFRA TOWER:  Gunman 2-1, you are cleared for landing runway 31R.\",迪哈夫拉塔台：Gunman 2-1，获准降落，跑道31R。
DictKey_subtitle_,1673,DictKey_subtitle_1673,PLAYER:  Attack completed.,玩家：攻击完成。
DictKey_subtitle_,1677,DictKey_subtitle_1677,"DAVY:  Your next task is to conduct a precision strike on a target building using a GBU-12, avoiding the adjacent buildings in the process.\",Davy：你的下一个任务是使用GBU-12对目标建筑进行精确打击，同时避免波及邻近建筑。
DictKey_subtitle_,1679,DictKey_subtitle_1679,"DAVY:  The target is 4000 feet north of your previous target.  It’s a one storey garage with a car parked outside.\
\
\",Davy：目标在你之前目标以北4000英尺处，是一个单层车库，外面停着一辆车。
DictKey_subtitle_,1681,DictKey_subtitle_1681,DAVY:  Locate the target with your Litening pod and let me know when you have a positive ID.\,Davy：用你的Litening吊舱找到目标，确认识别后告诉我。
DictKey_subtitle_,1683,DictKey_subtitle_1683,PLAYER:  Target acquired.,玩家：目标已锁定。
DictKey_subtitle_,1685,DictKey_subtitle_1685,"DAVY:  I want you to attack along an axis of 148, use 1 x GBU-12.  You are cleared hot let me know once your attack is complete.",Davy：我要你沿148轴线攻击，使用1枚GBU-12。你已获准攻击，完成后告诉我。
DictKey_subtitle_,1694,DictKey_subtitle_1694,"DAVY:  Good attack Gunman 2-1, good attack.\",Davy：打得好，Gunman 2-1，打得好。
DictKey_subtitle_,1696,DictKey_subtitle_1696,"DAVY:  Gunman 2-1 you hit the wrong target, well done you just killed a bunch of kids at prayer.\",Davy：Gunman 2-1，你击中了错误的目标。干得真漂亮，你刚刚误杀了一群正在祈祷的孩子。
DictKey_subtitle_,1698,DictKey_subtitle_1698,"DAVY:  Ok Gunman 2-1 that’s almost it for today.  You should still have some ordnance left on the aircraft, you are cleared to drop it on the remaining range targets.  But watch your attack direction, there’s still friendlies on the ground so continue to use the 148 / 328 radial.\",Davy：好的，Gunman 2-1，今天的任务差不多结束了。你飞机上应该还有一些弹药，获准投放在剩余的射击场目标上。但注意你的攻击方向，地面上仍有友军，所以依旧使用148/328径向。
DictKey_subtitle_,1700,DictKey_subtitle_1700,DAVY:  When you’re ready to RTB hit me on the radio.\,Davy：准备返航时，用无线电联系我。
DictKey_subtitle_,1707,DictKey_subtitle_1707,"DAVY:  Ok pilot let's head home.  Why not use TACAN for our return, the channel for Al Dhafra is in your kneeboard.\
\",Davy：好的，飞行员，我们回家吧。返航时可以使用TACAN，迪哈夫拉的频道在你的膝板上。
DictKey_subtitle_,1709,DictKey_subtitle_1709,DAVY:  I am going to reform on your wing and we’ll head back in formation. \,Davy：我将重新编队到你的翼侧，我们将以编队形式返航。
DictKey_subtitle_,1711,DictKey_subtitle_1711,"PLAYER:  Gunman 1-1, Gunman 2-1 ready to RTB.\",玩家：Gunman 1-1，Gunman 2-1准备返航。
DictKey_subtitle_,1714,DictKey_subtitle_1714,"DAVY:  Gunman 2-1 we are approaching Al Dhafra, contact them and obtain landing clearance.",Davy：Gunman 2-1，准备进入迪哈夫拉进近航线，联系塔台并获取降落许可。
DictKey_subtitle_,1789,DictKey_subtitle_1789,DAVY:  N 23-48-02.\,Davy：北纬23-48-02。
DictKey_subtitle_,1791,DictKey_subtitle_1791,"DAVY:  E 054-11-29.\
\",Davy：东经054-11-29。
DictKey_subtitle_,1914,DictKey_subtitle_1914,"PLAYER:  So I’m assuming Davy is because of Davy Jones right sir?\
\",玩家：所以我猜你叫Davy是因为Davy Jones，对吧，长官？
DictKey_subtitle_,1916,DictKey_subtitle_1916,PLAYER:  You gonna spill the beans sir?,玩家：可以透露一下吗，长官？
DictKey_subtitle_,1918,DictKey_subtitle_1918,"PLAYER:  Sure, whilst I was at university in Lincoln...that’s our Lincoln, not the one in Nebraska...I was in the university air squadron, that's a little bit like your ROTC.\",玩家：当然，当我在林肯大学时……是我们英国的林肯郡，不是美国内布拉斯加的那个……我在大学空军中队，有点像你们的后备军官训练团（ROTC）。
DictKey_subtitle_,1920,DictKey_subtitle_1920,PLAYER:  Anyway in the centre of Lincoln is a huge cathedral that sits on top of a big hill and dominates the skyline.\,玩家：总之，在林肯郡中心有一座巨大的教堂，坐落在一座山丘上，俯瞰整个天际线。
DictKey_subtitle_,1922,DictKey_subtitle_1922,PLAYER:  On nights when we had perhaps indulged a bit too much I used to like to challenge my squadron mates to a race up the hill...the road to the cathedral was literally called Steep Hill.\,玩家：有时候我们晚上喝多了，我喜欢和我的中队比赛爬山……通往大教堂的路真的就叫陡坡路（Steep Hill）。
DictKey_subtitle_,1924,DictKey_subtitle_1924,"PLAYER:  I ended up at RAF college with some of those guys, they never let me forget my love of that hill and so Steep I became.\",玩家：最后我和其中一些人一起去了皇家空军学院，他们可是记住了我对那座山的热情，所以我就成了Steep Hill。
DictKey_subtitle_,1926,DictKey_subtitle_1926,PLAYER:  What’s the big round building?  Never seen anything like that before.,玩家：那个大圆形建筑是什么？以前从没见过这样的。
DictKey_subtitle_,1928,DictKey_subtitle_1928,PLAYER:  How long have you been in the air force sir?\,玩家：长官，您在空军服役多久了？
DictKey_subtitle_,1930,DictKey_subtitle_1930,PLAYER:  You see any action in Iraq or Afghanistan?,玩家：您在伊拉克或阿富汗有过实战经历吗？
DictKey_subtitle_,1934,DictKey_subtitle_1934,"PLAYER:  I never felt in danger, we had such a permissive environment but the pressure of not screwing up when the boys on the ground needed us was tough.",玩家：我从未感到危险，我们的作战环境非常宽松，但在地面部队急切需要我们时，还要保证不出错，压力也很大。
DictKey_subtitle_,1937,DictKey_subtitle_1937,"PLAYER:  Roger that sir, I’d rather be up here.\
\",玩家：收到，长官，我宁愿待在这里。
DictKey_subtitle_,1939,DictKey_subtitle_1939,PLAYER:  You support a lot of troops in contact?\,玩家：您支援过很多交战中的部队吗？
DictKey_subtitle_,1941,DictKey_subtitle_1941,PLAYER:  How do you think the war will go?,玩家：您认为战争会如何发展？
DictKey_subtitle_,1943,DictKey_subtitle_1943,PLAYER:  I agree.,玩家：我同意。
DictKey_subtitle_,1945,DictKey_subtitle_1945,DAVY:  Yeah that's right.  Got that whilst training and never managed to shake it.\,Davy：是的，没错。那是在训练时得的，之后再也甩不掉了。
DictKey_subtitle_,1947,DictKey_subtitle_1947,"DAVY:  The name Jones has something to do with it, but there's more to it than that.\",Davy：和我的姓氏Jones确实有关系，但不止于此。
DictKey_subtitle_,1949,DictKey_subtitle_1949,DAVY:  Ok...During advanced training in T-38’s I had a really bad day in the cockpit.\,Davy：好的……在飞T-38的高阶训练中，我曾在驾驶舱里度过了非常糟糕的一天。
DictKey_subtitle_,1951,DictKey_subtitle_1951,DAVY:  I won’t go into any details but when I got to the ground I was pissed.\,Davy：我就不细说了，反正当我回到地面时，我很生气。
DictKey_subtitle_,1953,DictKey_subtitle_1953,DAVY:  Took out my frustration by punching my locker.\,Davy：我用拳头猛砸我的储物柜来发泄我的沮丧。
DictKey_subtitle_,1955,DictKey_subtitle_1955,DAVY:  Broke two bones in my hand and was off the flying roster for a while.\,Davy：然后手上两根骨头骨折了，我暂时被移出了飞行名单。
DictKey_subtitle_,1957,DictKey_subtitle_1957,DAVY:  That locker became Davy Jones's locker...and I’ve carried Davy to this day.\,Davy：那个储物柜就成了“Davy Jones的柜子”（俗语中指代遭遇海难的士兵的遗体或遗物，也被用来调侃无法参与作战的士兵）……从那时起我就一直叫Davy。
DictKey_subtitle_,1959,DictKey_subtitle_1959,DAVY:  Steep...that’s a bit different...you gonna share as well?\,Davy：“陡坡”（Steep，玩家扮演的飞行员的呼号）……你这个跟我的应该不太一样……打算讲讲吗？
DictKey_subtitle_,1961,DictKey_subtitle_1961,DAVY:  Sure..Steep Hill...that works.,Davy：好吧……Steep Hill（意为陡峭的山坡，该飞行员呼号为Steep，姓氏为Hill）……确实挺合适的。
DictKey_subtitle_,1963,DictKey_subtitle_1963,"DAVY:  I know it’s called the Aldar HQ, I think it’s just offices, but I don’t know much more than that.\",Davy：我知道那叫阿尔达总部，我觉得那只是座办公楼，但我了解的不多。
DictKey_subtitle_,1965,DictKey_subtitle_1965,DAVY:  I’ve been in 13 years now...and apart from training it’s all been in the Hog.,Davy：我已经服役13年了……除了训练，其他时间都在“疣猪”上。
DictKey_subtitle_,1967,DictKey_subtitle_1967,DAVY:  Yeah Steep...I did two tours in Afghanistan as part of Enduring Freedom.  Got a lot of trigger time over there as well.\,Davy：是的，Steep……我在阿富汗执行了两次“持久自由行动”。在那里有很多实战时间。
DictKey_subtitle_,1969,DictKey_subtitle_1969,"DAVY:  You were over there with the RAF, you know how it was.\",Davy：你随皇家空军部署在那，你知道那是什么样的。
